index,ax,ay,az,gx,gy,gz
1,0.643798828125,0.607177734375,0.482666015625,11.71875,68.1640625,2.890625
2,0.54931640625,0.64306640625,0.6748046875,-49.515625,119.296875,43.015625
3,0.353271484375,0.58642578125,0.8623046875,-114.46875,97.1875,26.3984375
4,-0.223388671875,0.151123046875,1.098876953125,-189.5625,63.9140625,-13.6328125
5,-1.098876953125,-0.59912109375,0.627685546875,-164.6171875,83.6796875,-87.5859375
6,-1.514404296875,-0.306396484375,-0.302490234375,24.3359375,113.1796875,-207.6015625
7,0.047119140625,0.080810546875,0.049560546875,-19.4609375,47.7890625,-48.203125
8,0.036376953125,0.000244140625,0.088623046875,-35.7421875,102.8125,-48.1796875
9,0.00439453125,0.0068359375,0.1005859375,-40.625,131.7890625,-52.875
10,0.012939453125,0.014892578125,-0.056396484375,-256,255.9921875,255.9921875
11,0.00439453125,0.11572265625,-0.03076171875,-256,135.6953125,255.9921875
12,-0.01904296875,0.12548828125,-0.010986328125,-256,-42.5234375,248.6484375
13,-0.434326171875,0.560791015625,-0.11669921875,-256,-256,255.9921875
14,-0.38134765625,0.00146484375,-0.0302734375,240.1875,-256,255.9921875
15,-0.065185546875,-0.012939453125,-0.15234375,255.9921875,-256,-170.3671875
16,0.651611328125,0.662353515625,-0.176513671875,104.1484375,-256,229.8828125
17,-0.30908203125,0.013916015625,0.03271484375,38.7265625,-256,190.6484375
18,-0.01416015625,0.01220703125,0.0166015625,40.7578125,-34.0625,54.125
19,-0.071044921875,-0.0478515625,-0.996826171875,4.0078125,-5.9921875,-2.484375
20,-0.019287109375,-0.01171875,-0.950439453125,5.1328125,-6.3046875,-3.1640625
21,-0.02587890625,0.034912109375,-1.01025390625,5.609375,-4.234375,-3.203125
22,-0.031494140625,-0.02783203125,-1,5.3203125,-3.6484375,-3.546875
23,-0.009765625,-0.040283203125,-1.024169921875,4.3515625,-6.046875,-2.9765625
24,-0.0205078125,-0.0146484375,-1.0234375,4.765625,-3.0859375,-2.3203125
25,0.025634765625,-0.02490234375,-0.99267578125,5.2578125,-5.3046875,-3.125
