index,ax,ay,az,gx,gy,gz
1,-0.124267578125,-0.1484375,-1.0390625,-40.6875,-1.84375,-1.3828125
2,-0.145751953125,-0.119140625,-0.948486328125,-81.6953125,1.9609375,72.65625
3,-0.04833984375,0.08447265625,-0.810546875,-87.4609375,16.53125,46.859375
4,0.02880859375,0.185791015625,-0.99658203125,-78.7109375,140.1953125,12.6484375
5,0.136962890625,0.3427734375,-0.967529296875,-89.2578125,31.6875,33.4296875
6,0.190673828125,0.433837890625,-0.83349609375,-15.1171875,-22.890625,8.8359375
7,0.267822265625,0.241943359375,-0.898193359375,157.2578125,-27.7109375,6.859375
8,0.032470703125,-0.02392578125,-1.00634765625,150.015625,-68.6328125,-51.15625
9,0.07421875,-0.243896484375,-1.00439453125,160.9453125,-52.71875,-41.3984375
10,-0.003662109375,-0.42041015625,-0.849853515625,111.3671875,-49.84375,-37.140625
11,-0.046875,-0.51171875,-0.882568359375,18.84375,-0.9375,4.09375
12,0.0048828125,-0.440673828125,-0.97998046875,-122.75,23.984375,32.8125
13,-0.0576171875,-0.002685546875,-1.066650390625,-252.1484375,-94.4765625,119.390625
14,-0.250732421875,0.297119140625,-0.962158203125,-157.15625,-46.359375,36.03125
15,-0.159912109375,0.494873046875,-0.81640625,-78.3515625,-23.125,-4.171875
16,-0.26171875,0.597900390625,-0.903076171875,-17.796875,146.328125,25.625
17,0.1181640625,0.624267578125,-0.773193359375,27.3828125,157.5625,33.3515625
18,0.318603515625,0.390380859375,-0.829833984375,101.390625,148.34375,80.546875
19,0.4794921875,0.217041015625,-0.8603515625,253.234375,53.875,18.5703125
20,0.475830078125,-0.194091796875,-0.842529296875,122.6875,22.9609375,23.9140625
21,0.562255859375,-0.242919921875,-0.803466796875,-1.53125,-8.3984375,-85.34375
22,0.584228515625,-0.12060546875,-0.84375,35.421875,-40.6484375,-47.3046875
23,0.509033203125,-0.01171875,-0.7138671875,-122.4453125,-63.1875,-32.8203125
24,0.27783203125,0.19873046875,-1.047607421875,-175.4453125,-256,83.734375
25,0.0693359375,0.283447265625,-0.998046875,23.671875,-13.1484375,3.6953125
26,0.15380859375,0.052001953125,-1.071533203125,151.53125,-16.5625,-19.890625
27,0.005615234375,0.166748046875,-1.148193359375,54.1953125,-2.046875,-26.5703125
