index,ax,ay,az,gx,gy,gz
1,0.427978515625,0.30419921875,-0.9326171875,11.03125,-1.5859375,1.1015625
2,0.395263671875,0.31103515625,-0.920654296875,4.046875,-1.6015625,-2.3515625
3,0.445556640625,0.39794921875,-0.74365234375,8.125,10.328125,6.7421875
4,0.2451171875,0.20654296875,-0.191162109375,-50.203125,-114.0078125,43.734375
5,-0.01220703125,0.02099609375,-0.007568359375,-24.4609375,-175.0234375,62.1171875
6,0.0087890625,0.008056640625,-0.041259765625,7.265625,-182.7578125,60.296875
7,0.01806640625,0.029541015625,-0.01123046875,48.5,-169.5390625,61.4765625
8,-0.002197265625,0.03271484375,-0.102783203125,91.6171875,-130.8359375,56.6640625
9,-0.063720703125,-0.031982421875,-0.089599609375,137.640625,-57.03125,47.6328125
10,-0.7314453125,-0.14306640625,-0.21533203125,-113.6875,255.9921875,-256
11,-0.9755859375,0.526611328125,-0.26220703125,255.9921875,255.9921875,-256
12,-0.91650390625,0.682861328125,-0.22900390625,255.9921875,255.9921875,70.2265625
13,-0.900390625,0.303955078125,-0.239013671875,255.9921875,255.9921875,255.9921875
14,-0.76513671875,-0.0380859375,0.046875,123.671875,-256,-127.15625
15,0.274169921875,1.016845703125,0.412841796875,-256,-256,255.9921875
16,0.492919921875,-0.4111328125,-0.01220703125,250.4921875,176.4765625,-18.8046875
