index,ax,ay,az,gx,gy,gz
1,-0.593505859375,0.72412109375,0.422119140625,-35.25,18.765625,-8.1953125
2,-0.613525390625,0.7861328125,0.32421875,-34.2734375,46.7421875,-39.3828125
3,-0.521484375,0.8291015625,0.195068359375,-8.75,27.84375,48.140625
4,-0.82861328125,0.593017578125,0.345703125,-90.7890625,108.4765625,-25.71875
5,-0.844482421875,0.2275390625,0.057861328125,-50.296875,255.9921875,-61.296875
6,0.061279296875,-1.2236328125,-4.40234375,-134.4140625,184.8828125,-144.7734375
7,7.999755859375,-8,-4.828125,74.21875,-256,-256
8,2.83935546875,2.6748046875,-1.017333984375,26.7734375,-256,-256
9,-0.48583984375,0.701904296875,-0.170654296875,-256,-256,-256
10,-0.134033203125,0.6728515625,-0.156982421875,-256,-256,-255.2421875
11,0.09619140625,0.504638671875,-0.154541015625,-256,207.1015625,-249.9609375
12,0.04638671875,0.017822265625,-0.169677734375,-256,255.9921875,-256
13,-0.5595703125,-0.056884765625,-0.070068359375,-50.0625,255.9921875,-256
14,-0.04541015625,0.001220703125,0.061279296875,-53.265625,-88.7734375,151.125
15,2.276123046875,3.083740234375,0.2158203125,-149.8046875,47.359375,-26.828125
16,0.046875,1.364990234375,0.80859375,-256,107.890625,-181.1171875
17,0.197021484375,0.324951171875,1.070068359375,115.40625,-31.265625,-9.3359375
18,0.051025390625,0.2236328125,0.939208984375,0.4375,-5.9375,-2.6484375
19,0.12060546875,0.133056640625,1.0341796875,4.5,-4.6875,-1.6875
20,0.119384765625,0.186767578125,1.0244140625,5.0625,-2.6953125,-1.8515625
21,0.08837890625,0.1455078125,0.995361328125,3.5703125,-3.8671875,-1.8203125
22,0.127685546875,0.14453125,0.956787109375,4.59375,-2.6875,-2.546875
