index,ax,ay,az,gx,gy,gz
1,-0.879150390625,0.5986328125,-0.58544921875,-65.6875,59.8046875,-28.4375
2,-0.96826171875,0.142333984375,-0.93310546875,-140.6953125,86.3359375,-33.328125
3,-0.78271484375,0.3046875,-1.77392578125,-256,154.5703125,-44.65625
4,-0.224609375,0.375244140625,-0.067138671875,-256,-256,130.9453125
5,-0.327880859375,0.314208984375,-0.153564453125,-256,-256,255.9921875
6,-0.41943359375,0.1123046875,-0.037109375,-256,-256,255.9921875
7,-0.126953125,-0.069091796875,0.0517578125,255.9921875,-256,255.9921875
8,0.027099609375,0.0029296875,-0.20947265625,255.9921875,-256,229
9,-0.94189453125,0.568115234375,-0.697509765625,-5.75,-256,145.7578125
10,0.520751953125,0.0380859375,-1.294189453125,147.0625,128.375,16.3671875
11,0.131591796875,-0.000244140625,-0.888916015625,5.8671875,-16.1484375,0.3515625
12,0.17333984375,0.0283203125,-0.929931640625,4.5,-2.046875,-2.328125
13,0.167724609375,0.023681640625,-0.98779296875,5.3984375,-3.9765625,-2
14,0.2529296875,0.00244140625,-0.97216796875,5.828125,-3.03125,-3.546875
15,0.15966796875,0.01318359375,-0.9912109375,4.5703125,-2.25,-1.8515625
16,0.20068359375,0.00244140625,-1.00146484375,4.03125,-3.6796875,-1.765625
17,0.1962890625,0.000732421875,-0.98388671875,4.203125,-3.9375,-2.390625
18,0.21728515625,-0.016845703125,-0.974365234375,5.2265625,-3.9140625,-1.2265625
19,0.185546875,0.0283203125,-0.994873046875,4.6875,-5.3359375,-1.7265625
20,0.197998046875,-0.001953125,-0.989013671875,4.5703125,-4.2265625,-3.171875
