1,-0.3505859375,-0.667236328125,-0.56689453125,-20.7578125,47.78125,47.9921875
2,0.3408203125,0.256103515625,-2.164794921875,24.7578125,-97.921875,39.34375
3,1.493408203125,1.1064453125,-1.579345703125,222.015625,-256,189.5703125
4,0.014404296875,0.018798828125,0.166015625,-35.09375,32.0625,255.9921875
5,-0.047119140625,-0.027099609375,0.2451171875,14.3046875,-167.3046875,255.9921875
6,-0.021240234375,0.05419921875,0.29296875,71.9375,-256,255.9921875
7,-8,-8,7.999755859375,-256,255.9921875,-172.8359375
8,0.832763671875,1.6337890625,-1.760498046875,255.9921875,-256,255.9921875
9,-1.6435546875,4.794677734375,-3.0400390625,-256,255.9921875,255.9921875
10,1.609375,4.433837890625,-1.67333984375,255.9921875,-256,255.9921875
11,-1.531982421875,6.268798828125,-2.705810546875,-256,255.9921875,255.9921875
12,-5.846435546875,6.96875,-1.873291015625,255.9921875,-256,-256
13,-0.4736328125,0.50146484375,-0.05517578125,-256,-256,-256
14,0.004638671875,0.457763671875,-0.06787109375,-256,2.34375,-256
15,-5.0419921875,6.95654296875,-2.86572265625,-256,-71.8125,-256
16,-8,-8,1.8896484375,-256,255.9921875,-168.7734375
17,-0.079345703125,0.0234375,-0.018310546875,-250.3046875,255.9921875,-256
18,0.057861328125,0.000244140625,0.02978515625,-205.4375,-54.5390625,-256
19,0.12451171875,-0.0068359375,-0.4453125,-107.21875,63.8203125,-92.953125
20,-0.01611328125,0.026611328125,-1.05126953125,4.546875,-2.640625,-4.53125
