index,ax,ay,az,gx,gy,gz
1,-0.378173828125,0.362548828125,-0.568603515625,72.96875,-129.2734375,193.875
2,-0.048828125,0.0068359375,-1.017578125,52.375,-141.03125,131.46875
3,0.15234375,-0.0029296875,-1.133544921875,94.8203125,-59.84375,69.1953125
4,0.1171875,0.128662109375,-1.008544921875,35.4296875,-38.7109375,38.8671875
5,0.07373046875,-0.006103515625,-1.119140625,28.265625,-11.8515625,21.578125
6,0.067626953125,0.1337890625,-1.066162109375,23.21875,0.515625,4.75
7,0.041259765625,0.125,-0.9541015625,4.7578125,-9.7890625,-2.53125
8,0.08837890625,0.228271484375,-0.87939453125,8.7421875,-4.671875,-4.4375
9,0.024169921875,0.225830078125,-0.90234375,6.7734375,-8.0703125,-2.7265625
10,-0.03515625,0.183349609375,-1.024169921875,9.5234375,-0.0703125,0.78125
11,-0.003173828125,0.220458984375,-0.878662109375,7.34375,0.1640625,-0.7578125
12,-0.016845703125,0.248291015625,-1.02001953125,0.359375,2.921875,10.0703125
13,0.205810546875,0.4521484375,-0.250244140625,19.1953125,-42.9609375,83.453125
14,0.0302734375,-0.029541015625,-0.003173828125,56.921875,-140.28125,100.4921875
15,0.0390625,0.005859375,-0.050537109375,76.953125,-127.328125,98.125
16,-0.009765625,0.0107421875,-0.0380859375,92.421875,-92.53125,95.2109375
17,0.070556640625,0.0595703125,0.016845703125,60.9921875,63.8828125,-57.8046875
18,-0.003662109375,-0.0322265625,0.051025390625,66.3515625,62.734375,-57.1015625
19,-0.625244140625,0.593017578125,-0.470947265625,140.5,171.1171875,16.8828125
20,-0.0517578125,-0.127685546875,-0.46875,45.15625,61.7265625,-1.1484375
21,-0.036865234375,-0.02783203125,-0.993408203125,3.328125,-6.0546875,-1.9296875
22,-0.107177734375,-0.07568359375,-1.046630859375,5.8828125,-5.6953125,-1.9296875
23,-0.008544921875,-0.020263671875,-0.92431640625,4.34375,-5.2890625,-2.5859375
24,-0.0380859375,-0.062744140625,-1.02783203125,4.84375,-6.8046875,-3.2265625
