index,ax,ay,az,gx,gy,gz
1,-0.827392578125,-0.3212890625,0.3828125,12.7109375,3.8046875,8.078125
2,-0.822509765625,-0.291748046875,0.367919921875,20.765625,-2.2890625,17.3203125
3,-0.85791015625,-0.302001953125,0.2958984375,34.875,8.640625,12.3359375
4,-0.903564453125,-0.251220703125,0.283203125,54.09375,0.9765625,63.453125
5,-0.723876953125,-0.337158203125,0.1240234375,76.0234375,43.0234375,116.8203125
6,-0.08642578125,0.083740234375,0.01123046875,0.21875,92.1328125,255.9921875
7,-0.0986328125,0.118408203125,0.021484375,-84.15625,44.2265625,255.9921875
8,7.999755859375,-6.11181640625,2.25390625,-256,255.9921875,255.9921875
9,-0.917724609375,0.25,-0.270751953125,255.9921875,255.9921875,-24.71875
10,-0.843994140625,0.10400390625,-0.210205078125,167.6796875,255.9921875,152.5703125
11,-0.029052734375,0.131591796875,0.157470703125,-27.8203125,-37.2734375,234.859375
12,0.41064453125,-0.33251953125,0.4033203125,11.3046875,47.3359375,21.21875
13,-0.1953125,-0.0888671875,0.8701171875,-36.953125,-67.703125,-0.1953125
14,-0.08740234375,0.0263671875,0.974365234375,1.671875,-13.0390625,-4.6015625
15,-0.06982421875,-0.061767578125,0.98876953125,3.84375,-6.734375,-1.34375
16,-0.03173828125,0.002197265625,1.042236328125,4.0390625,-4.90625,-1.3515625
17,-0.049560546875,-0.041748046875,1.052001953125,2.9453125,-4.5,-2.1171875
18,-0.0380859375,0.009033203125,1.034423828125,5.859375,-4.6796875,-3.21875
19,-0.048095703125,-0.080322265625,1.027099609375,4.3359375,-3.3515625,-2.8125
20,-0.06298828125,-0.064697265625,1.03369140625,5.15625,-4.5625,-3.6328125
21,-0.0283203125,-0.041748046875,1.0126953125,6.6640625,-4.4765625,-1.4921875
22,-0.060791015625,-0.00146484375,1.026123046875,4.7890625,-4.0703125,-1.7265625
23,-0.019775390625,0.001953125,0.978515625,5.46875,-4.9921875,-3.3984375
24,-0.0419921875,-0.0654296875,0.99365234375,3.890625,-2.2265625,-2.734375
25,-0.10986328125,-0.05859375,1.12890625,5.9453125,-4.2734375,-4.9375
26,-0.12744140625,-0.05859375,1.03173828125,6.8828125,-5.046875,-2.7578125
