index,ax,ay,az,gx,gy,gz
1,-0.298583984375,-0.202880859375,-0.941650390625,-14.03125,-2.1953125,-0.7109375
2,-0.3251953125,-0.168212890625,-1.008544921875,-24.8671875,-8.3359375,-8.5703125
3,-0.257080078125,-0.13232421875,-1.0703125,14.9609375,-21.9453125,8.0390625
4,-0.274658203125,-0.111083984375,-0.958984375,21.234375,11.34375,22.0546875
5,-0.332763671875,-0.194091796875,-0.966796875,15.0078125,-1.8203125,2.015625
6,-0.299072265625,-0.144287109375,-0.974853515625,-6.78125,-0.2734375,26.6953125
7,-0.286865234375,-0.11572265625,-0.92626953125,-4.9765625,-10.6796875,20.8203125
8,-0.346923828125,-0.137939453125,-0.931396484375,11.5078125,-6.6484375,19.9765625
9,-0.422119140625,-0.145263671875,-0.906494140625,18.1640625,-26.78125,5.4375
10,-0.322509765625,-0.180908203125,-0.82861328125,15.03125,-16.9453125,12.375
11,-0.392822265625,-0.14404296875,-0.957275390625,16.9765625,-25.4609375,33.0859375
12,-0.447265625,-0.206298828125,-0.866455078125,50.5078125,-14,-39.6328125
13,-0.3740234375,-0.40380859375,-0.8623046875,148.296875,84.921875,-133.8203125
14,-0.223388671875,-0.46533203125,-0.784912109375,51.8125,15.421875,-57.3515625
15,-0.310302734375,-0.330322265625,-0.749755859375,-58.2109375,-16.4375,83.15625
16,-0.41064453125,-0.29345703125,-0.9052734375,-150.3359375,-4.7578125,119.015625
17,-0.38916015625,-0.07275390625,-0.848876953125,-58.609375,20.2265625,32.8671875
18,-0.43212890625,0.0966796875,-0.9853515625,-19.8828125,20.7890625,13.1640625
19,-0.194580078125,-0.09228515625,-1.05859375,95.9765625,55.75,-49.0703125
20,0.001220703125,-0.29736328125,-0.972412109375,194.5859375,73.9765625,-70.8359375
21,0.115478515625,-0.493896484375,-0.830810546875,94.8359375,43.59375,-30.578125
22,0.0283203125,-0.54296875,-0.829833984375,21.1953125,2.09375,19.0703125
23,-0.2353515625,-0.232666015625,-0.815673828125,-179.0078125,-46.9765625,71.6328125
24,-0.247802734375,-0.025390625,-0.970703125,-140.7421875,-62.4453125,58.1640625
25,-0.291015625,0.019775390625,-1.1591796875,-50.5625,-27.984375,12.6015625
26,-0.289794921875,0.017333984375,-1.03125,-15.1953125,-11.671875,-13.3828125
27,-0.316162109375,0.0302734375,-0.98486328125,116.3984375,15.8359375,-68.5546875
28,-0.228515625,-0.261962890625,-1.0244140625,114.140625,-14.2578125,-78.03125
29,-0.21337890625,-0.328125,-0.933837890625,34.6796875,-26.796875,-37.46875
30,-0.272705078125,-0.187744140625,-0.96826171875,-115.4140625,-60,46.1953125
31,-0.427734375,-0.14404296875,-1.0439453125,-105.171875,-53.3671875,-21.5859375
32,-0.419677734375,0.054931640625,-0.796142578125,-35.21875,-18.4765625,-40.578125
33,-0.389404296875,0.016845703125,-0.84033203125,12.9765625,-2.3359375,-46.7578125
34,-0.508056640625,-0.0009765625,-0.863037109375,11.8125,-6.9140625,-38.828125
35,-0.4560546875,0.022705078125,-0.87548828125,1.8046875,-3.0234375,-49.9296875
36,-0.40478515625,-0.093994140625,-0.953369140625,-7.875,-4.9296875,-51.3125
37,-0.32763671875,-0.201904296875,-0.947265625,15.7109375,3.0859375,-56.5234375
38,-0.25048828125,-0.167236328125,-0.910400390625,-8.4375,-6.8125,-25.2421875
39,-0.251220703125,-0.1328125,-1.01123046875,-6.0859375,-6.15625,-22.7734375
