index,ax,ay,az,gx,gy,gz
1,-0.2548828125,-0.13232421875,-0.96533203125,-2.125,-9.5859375,9.34375
2,-0.2978515625,-0.163330078125,-0.9013671875,7.7421875,-7.078125,2.6328125
3,-0.31396484375,-0.170654296875,-0.961669921875,-0.0546875,-10.0546875,15.1171875
4,-0.4033203125,-0.126953125,-0.888916015625,0.8828125,-4.78125,13.3515625
5,-0.32666015625,-0.165283203125,-0.9482421875,14.421875,-3.796875,-2.328125
6,-0.394287109375,-0.04736328125,-0.86865234375,-6.7109375,-7.3671875,1.4453125
7,-0.35400390625,0.01123046875,-0.840576171875,-17.2109375,-24.25,45.3984375
8,-0.420654296875,0.020263671875,-0.86279296875,-24.8359375,-20.4921875,42.1953125
9,-0.481689453125,0.02734375,-0.957763671875,13.5,10.328125,7.8359375
10,-0.506103515625,0.014404296875,-0.853515625,12.828125,2.2265625,-15.0390625
11,-0.08349609375,-0.028076171875,0.02197265625,25.6171875,186.1484375,-68.8046875
12,0.0166015625,0.036865234375,-0.023193359375,44.453125,175.8515625,-68.765625
13,0.02392578125,-0.054931640625,-0.033935546875,59.15625,151.5078125,-64.6328125
14,-6.150146484375,2.946533203125,-8,208.7890625,-155.6015625,39.953125
15,0.03076171875,0.0087890625,-0.03125,104.6796875,121.5078125,21.65625
16,0.579345703125,-0.531005859375,1.037109375,-256,-256,-5.6640625
17,0.5126953125,0.1240234375,-1.319091796875,-150.5,-215.578125,-13.0234375
18,0.029296875,0.100341796875,-0.87255859375,3.0078125,10.625,-1.140625
19,0.035400390625,0.104736328125,-1.0146484375,3.1171875,-3.6015625,-2.6953125
20,0.036376953125,0.104736328125,-0.98583984375,5.25,-5.1171875,-1.1875
21,0.038330078125,0.0732421875,-1.0322265625,5.796875,-4.3828125,-1.203125
22,0.01416015625,0.070068359375,-1.011962890625,3.375,-5.0859375,-3.3046875
23,0.041748046875,0.0634765625,-0.953369140625,4.109375,-3.4921875,-3.234375
24,0.11669921875,0.09814453125,-1.02734375,2.8359375,-3.3515625,-3.890625
