index,ax,ay,az,gx,gy,gz
1,0.957763671875,-0.5234375,-0.111328125,20.5703125,-25.015625,29.921875
2,0.992919921875,-0.578369140625,-0.331298828125,73.4375,-13.7265625,-18.84375
3,1.04833984375,-0.483642578125,-0.336669921875,200.21875,29.6640625,-21.4453125
4,1.418212890625,-0.086181640625,0.0908203125,169.5703125,-97.3203125,-25.34375
5,0.923095703125,0.694091796875,-0.71630859375,255.9921875,-180.8671875,61.859375
6,-0.674560546875,-0.222412109375,-4.384765625,255.9921875,-256,-40.484375
7,-0.285888671875,0.658203125,0.316650390625,-256,-16.34375,-256
8,-0.815673828125,0.827392578125,0.5009765625,255.9921875,213.0546875,-256
9,-4.86181640625,7.999755859375,3.703125,112.4921875,255.9921875,-256
10,0.545654296875,0.321044921875,0.28173828125,-19.5703125,-215.8125,105.953125
11,0.744873046875,-0.9208984375,0.821533203125,-256,-51.28125,227.1328125
12,0.460205078125,-0.041259765625,0.966796875,1.28125,-44.6015625,-3.875
13,0.532958984375,-0.11474609375,0.89697265625,3.03125,-5.59375,-3.2109375
14,0.524169921875,-0.095458984375,0.907958984375,4.703125,-3.6484375,-1.6875
15,0.474853515625,-0.03369140625,0.892822265625,4.640625,-2.78125,-1.7734375
16,0.494384765625,-0.092529296875,0.950439453125,4.953125,-4.71875,-4.65625
17,0.454833984375,-0.0751953125,0.940673828125,5.1640625,-3.3984375,-2.6328125
18,0.50634765625,-0.124267578125,0.8974609375,3.9609375,-3.4296875,-3.5234375
19,0.498779296875,-0.042236328125,0.949462890625,3.46875,-3.546875,-1.46875
20,0.49658203125,-0.1015625,0.811767578125,3.8125,-4.5078125,-0.1796875
21,0.453125,-0.111083984375,0.902099609375,5.53125,-3.2578125,-3.046875
22,0.519775390625,-0.12255859375,0.912109375,3.609375,-4.09375,-0.8046875
23,0.4609375,-0.11279296875,0.91552734375,3.5546875,-4.140625,-1.8359375
24,0.454833984375,-0.132080078125,0.83544921875,5.296875,-5.953125,-3.203125
