index,ax,ay,az,gx,gy,gz
1,-0.009521484375,0.04296875,-0.97998046875,2.953125,-5.609375,-14.3515625
2,0.0205078125,0.024658203125,-0.963623046875,3.5234375,-8.7421875,-16.7421875
3,0.032958984375,0.0458984375,-1.014892578125,4.9140625,-6.21875,-16.609375
4,-0.057861328125,-0.065185546875,-1.00732421875,3.6015625,-6.8984375,-16.734375
5,-0.02587890625,-0.008056640625,-1.0205078125,6.109375,-3.53125,-21.359375
6,0.007080078125,-0.005615234375,-0.947265625,7.03125,-6.65625,-19.515625
7,-0.00146484375,0.02392578125,-0.9814453125,6.2421875,-5.0390625,-21.4609375
8,-0.0107421875,0.011474609375,-0.9345703125,4.25,-4.953125,-18.921875
9,-0.00244140625,-0.06396484375,-0.96728515625,2.25,-2.203125,-15.796875
10,-0.04443359375,0.015380859375,-1.0380859375,5.1640625,-4.5625,-17.8203125
11,-0.02197265625,-0.04833984375,-1.041015625,5.46875,-1.515625,-20.890625
12,0.02685546875,0.00244140625,-1.0107421875,5.4609375,-2.265625,-17.28125
13,0.0166015625,0.033935546875,-1.0419921875,4.6171875,-2.7265625,-18.2421875
14,0.03466796875,-0.025390625,-0.999267578125,2.609375,-3.625,-21.4609375
15,-0.006591796875,0.0576171875,-0.9755859375,5.3359375,-3.4140625,-19.40625
16,0.0048828125,0.02587890625,-0.98291015625,4.109375,-2.875,-21.046875
17,-0.028076171875,-0.038330078125,-1.097412109375,5.296875,-4.984375,-19.4140625
18,-0.00634765625,0.1025390625,-1.0771484375,6.6484375,-6.609375,-22.65625
19,-0.02197265625,0.01025390625,-1.02490234375,8.1953125,-8.984375,-27.4609375
20,-0.062255859375,0.058837890625,-1.003662109375,9.21875,-9.28125,-35.03125
21,0.02001953125,-0.0546875,-1.093505859375,14.15625,-8.9609375,-41.6953125
22,0.037841796875,-0.020751953125,-0.94091796875,6.8828125,-10.0390625,-42.6328125
23,0.078125,-0.103759765625,-0.896484375,11.515625,-6.3984375,-25.5703125
24,0.05029296875,-0.072509765625,-0.969970703125,-7.90625,-5.6484375,-17.2734375
25,-0.072265625,-0.025146484375,-0.972900390625,-11.5546875,-4,-9.21875
26,-0.052001953125,-0.000244140625,-0.96533203125,-11.6640625,-7.4453125,-16.46875
27,-0.038330078125,0.113525390625,-1.0419921875,-14.4921875,-10.7734375,-24.2109375
28,-0.003173828125,0.00048828125,-1.05615234375,-7.6640625,-10.3125,-26.3125
29,-0.017822265625,-0.029052734375,-1.02587890625,2.8203125,-7.6171875,-15.71875
