index,ax,ay,az,gx,gy,gz
1,-0.00341796875,-0.20947265625,-1.0009765625,4.5625,-2.0078125,2.7109375
2,-0.06640625,-0.11181640625,-0.9833984375,4.0078125,-1.3359375,6.328125
3,-0.05712890625,-0.17333984375,-0.987548828125,2.0390625,-3.8203125,6.34375
4,-0.0712890625,-0.13916015625,-1.00830078125,0.765625,-3.625,3.2421875
5,0.041259765625,-0.197998046875,-1.0244140625,5.171875,-4.578125,7.5703125
6,-0.070556640625,-0.10498046875,-1.009033203125,4.9296875,-4.859375,8.8359375
7,-0.0654296875,-0.153564453125,-0.972900390625,5.5703125,-5.0859375,12.265625
8,0.017578125,-0.181396484375,-1.037353515625,5.578125,-4.0234375,14.2890625
9,-0.0224609375,-0.1435546875,-0.984130859375,6.203125,-3.5,13.953125
10,-0.0703125,-0.2373046875,-0.967041015625,9.2265625,-2.4609375,14.921875
11,-0.034912109375,-0.191162109375,-0.958984375,9.71875,-2.1484375,17.3125
12,-0.072998046875,-0.168212890625,-0.95703125,10.21875,-3.4453125,20.65625
13,-0.03955078125,-0.129150390625,-0.920166015625,12.9140625,-1.171875,23.1171875
14,0.03125,-0.09619140625,-0.974853515625,9.0390625,-0.484375,28.1015625
15,-0.04052734375,-0.236572265625,-0.973876953125,6.8359375,0.1328125,32.6953125
16,-0.0703125,-0.17333984375,-1.025634765625,9.5234375,2.8125,25.421875
17,-0.138427734375,-0.18212890625,-0.96630859375,6.8671875,3.2578125,29.328125
18,-0.043212890625,-0.1611328125,-0.994384765625,4.8671875,-2.03125,31.578125
19,-0.05126953125,-0.1337890625,-1.001708984375,8.171875,-0.3515625,32.65625
20,-0.05517578125,-0.177734375,-0.973388671875,7.8046875,1.703125,33.765625
21,-0.138427734375,-0.16943359375,-1.03173828125,6.8046875,0.3359375,32.6484375
22,-0.142333984375,-0.110107421875,-1.02783203125,11.171875,-3.90625,29.84375
23,-0.188232421875,-0.092041015625,-1.010009765625,10.609375,1.125,22.5546875
24,-0.06689453125,-0.0927734375,-0.9619140625,10.859375,-1.109375,16.6875
25,-0.088134765625,-0.198486328125,-0.98291015625,3.2265625,-1.7734375,16.34375
